id,timestamp,cpu_percent,memory_percent,disk_percent,network_sent,network_recv,process_count
8108,2026-07-30T13:16:41.302987,2.3,85.1,84.6,674110959,4564650842,314
8109,2026-07-30T13:16:44.319003,4.8,85.0,84.6,674111014,4564650994,313
8110,2026-07-30T13:16:47.342382,3.2,85.0,84.6,674112238,4564652443,313
8111,2026-07-30T13:16:50.407440,1.6,85.1,84.6,674112723,4564661782,313
8112,2026-07-30T13:16:53.472633,2.8,85.2,84.6,674113123,4564662184,312
8113,2026-07-30T13:16:56.533981,4.4,85.6,84.6,674113450,4564662763,313
8114,2026-07-30T13:16:59.599118,1.8,85.0,84.6,674114130,4564663339,313
8115,2026-07-30T13:17:02.668112,11.0,85.2,84.6,674114669,4564664202,313
8116,2026-07-30T13:17:05.733497,5.9,85.5,84.6,674115270,4564664545,313
8117,2026-07-30T13:17:08.799652,2.3,85.3,84.6,674115360,4564664861,312
8118,2026-07-30T13:17:11.859679,1.6,85.5,84.6,674116057,4564665354,312
8119,2026-07-30T13:17:14.920388,1.4,85.4,84.6,674116644,4564665929,312
8120,2026-07-30T13:17:17.987133,1.8,85.5,84.6,674116931,4564666422,312
8121,2026-07-30T13:17:21.009789,3.0,85.3,84.6,674117673,4564667215,312
8122,2026-07-30T13:17:24.075829,2.8,85.2,84.6,674117871,4564667387,312
8123,2026-07-30T13:17:27.110281,3.0,85.2,84.6,674118268,4564667874,312
8124,2026-07-30T13:17:30.178763,2.1,85.4,84.6,674118938,4564668540,312
8125,2026-07-30T13:17:33.203479,2.7,85.2,84.6,674119200,4564668898,312
8126,2026-07-30T13:17:36.216055,2.2,85.2,84.6,674119637,4564670126,312
8127,2026-07-30T13:17:39.291462,7.9,85.3,84.6,674120102,4564671526,312
8128,2026-07-30T13:17:42.346246,2.6,84.8,84.6,674120607,4564672089,310
8129,2026-07-30T13:17:45.374095,4.3,84.7,84.6,674121830,4564673498,310
8130,2026-07-30T13:17:48.403925,4.3,84.9,84.6,674122064,4564678080,310
8131,2026-07-30T13:17:51.466884,3.8,85.0,84.6,674122689,4564683213,310
8132,2026-07-30T13:17:54.532442,4.2,85.1,84.6,674122751,4564683385,310
8133,2026-07-30T13:17:57.542604,13.8,85.0,84.6,674124107,4564685206,311
8134,2026-07-30T13:18:00.617943,5.7,85.1,84.6,674124641,4564685856,311
8135,2026-07-30T13:18:03.634151,5.7,85.2,84.6,674125017,4564686322,311
8136,2026-07-30T13:18:06.656289,5.6,85.1,84.6,674125317,4564686751,311
8137,2026-07-30T13:18:09.666081,3.7,85.1,84.6,674125685,4564687067,311
8138,2026-07-30T13:18:12.737331,4.4,85.1,84.6,674125964,4564687324,311
8139,2026-07-30T13:18:15.754707,5.8,85.1,84.6,674126883,4564688352,311
8140,2026-07-30T13:18:18.825312,4.5,85.1,84.6,674127047,4564688585,311
8141,2026-07-30T13:18:21.854644,8.2,85.1,84.6,674127610,4564689244,311
8142,2026-07-30T13:18:24.868821,1.9,85.4,84.6,674127738,4564689770,312
8143,2026-07-30T13:18:27.940415,5.7,84.9,84.6,674128483,4564690331,310
8144,2026-07-30T13:18:30.966263,3.0,84.9,84.6,674129101,4564691398,310
8145,2026-07-30T13:18:34.031557,3.0,84.8,84.6,674129477,4564691800,310
8146,2026-07-30T13:18:37.071270,5.5,84.8,84.6,674129804,4564692229,310
8147,2026-07-30T13:18:40.148113,22.3,84.9,84.6,674130180,4564692631,311
8148,2026-07-30T13:18:43.170706,14.2,85.1,84.6,674130460,4564692954,311
8149,2026-07-30T13:18:46.238116,4.4,85.0,84.6,674131227,4564693700,311
8150,2026-07-30T13:18:49.300612,6.2,84.8,84.6,674131269,4564702648,310
8151,2026-07-30T13:18:52.360770,5.7,85.1,84.6,674132018,4564703653,310
8152,2026-07-30T13:18:55.426863,2.0,85.1,84.6,674132345,4564704082,310
8153,2026-07-30T13:18:58.496982,8.5,84.8,84.6,674132915,4564704704,310
8154,2026-07-30T13:19:01.560582,2.2,84.8,84.6,674133975,4564705751,310
8155,2026-07-30T13:19:04.624719,4.0,85.1,84.6,674145199,4564724651,311
8156,2026-07-30T13:19:07.688108,2.3,85.4,84.6,674145424,4564725144,312
8157,2026-07-30T13:19:10.810903,9.2,86.3,84.6,674158755,4564733660,312
8158,2026-07-30T13:19:13.827893,19.7,84.0,84.6,674201802,4564926918,312
8159,2026-07-30T13:19:16.855389,15.5,83.6,84.6,674239281,4564999603,312
8160,2026-07-30T13:19:19.882978,1.8,83.6,84.6,674239749,4565005437,312
8161,2026-07-30T13:19:22.949870,2.2,83.5,84.6,674240474,4565007346,311
8162,2026-07-30T13:19:26.009858,2.6,83.8,84.6,674243207,4565008714,312
8163,2026-07-30T13:19:29.083159,5.4,84.9,84.6,674260771,4565227225,312
8164,2026-07-30T13:19:32.102564,3.2,84.5,84.6,674266800,4565304026,311
8165,2026-07-30T13:19:35.164874,2.3,84.3,84.6,674267320,4565304792,311
8166,2026-07-30T13:19:38.187605,1.8,84.4,84.6,674267545,4565305049,311
8167,2026-07-30T13:19:41.252763,21.1,84.9,84.6,674281161,4565339110,313
8168,2026-07-30T13:19:44.277802,15.7,85.9,84.6,674286463,4565343971,313
8169,2026-07-30T13:19:47.290104,30.3,84.5,84.6,674287470,4565351369,313
8170,2026-07-30T13:19:50.324783,14.9,84.5,84.6,674287862,4565366707,313
8171,2026-07-30T13:19:53.392115,4.6,84.4,84.6,674288417,4565367857,314
8172,2026-07-30T13:19:56.410968,3.2,84.6,84.6,674289244,4565375524,314
8173,2026-07-30T13:19:59.430234,5.2,84.9,84.6,674295112,4565382888,314
8174,2026-07-30T13:20:02.453642,4.3,84.7,84.6,674296098,4565384309,313
8175,2026-07-30T13:20:05.517431,14.6,84.9,84.6,674296699,4565386047,313
8176,2026-07-30T13:20:08.537230,11.2,85.1,84.6,674296753,4565386534,314
8177,2026-07-30T13:20:11.591362,21.9,85.2,84.6,674297424,4565386877,314
8178,2026-07-30T13:20:14.657428,14.1,86.3,84.6,674297629,4565387341,314
8179,2026-07-30T13:20:17.725333,6.3,86.2,84.6,674298553,4565388185,313
8180,2026-07-30T13:20:20.758663,16.9,86.6,84.6,674299038,4565388934,314
8181,2026-07-30T13:20:23.782156,17.6,86.5,84.6,674299484,4565389106,313
8182,2026-07-30T13:20:26.839625,2.2,86.5,84.6,674299784,4565389829,313
8183,2026-07-30T13:20:29.910376,5.3,86.3,84.6,674300496,4565396738,311
8184,2026-07-30T13:20:32.930919,10.5,86.1,84.6,674301228,4565407838,311
8185,2026-07-30T13:20:35.997316,4.0,86.1,84.6,674301901,4565408571,311
8186,2026-07-30T13:20:39.062609,4.5,86.0,84.6,674302121,4565408887,311
8187,2026-07-30T13:20:42.128314,3.6,86.0,84.6,674303213,4565409969,311
8188,2026-07-30T13:20:45.152022,11.2,86.1,84.6,674303705,4565410857,311
8189,2026-07-30T13:20:48.217968,4.5,86.2,84.6,674304149,4565414132,311
8190,2026-07-30T13:20:51.243516,18.5,87.2,84.6,674310661,4565430921,313
8191,2026-07-30T13:20:54.270547,6.6,86.9,84.6,674311101,4565431437,313
8192,2026-07-30T13:20:57.289890,5.1,86.8,84.6,674311727,4565432182,312
8193,2026-07-30T13:21:00.355220,12.8,87.0,84.6,674312100,4565432593,312
8194,2026-07-30T13:21:03.373237,7.1,87.3,84.6,674313030,4565433505,313
8195,2026-07-30T13:21:06.445900,10.1,87.5,84.6,674323727,4565452334,314
8196,2026-07-30T13:21:09.501393,18.2,84.0,84.6,674324339,4565453130,314
8197,2026-07-30T13:21:12.518878,9.3,84.3,84.6,674324729,4565453709,314
8198,2026-07-30T13:21:15.584026,19.5,84.3,84.6,674325870,4565454923,314
8199,2026-07-30T13:21:18.648443,5.2,80.9,84.6,674326149,4565455709,314
8200,2026-07-30T13:21:21.713536,4.0,80.0,84.6,674326938,4565457541,313
8201,2026-07-30T13:21:24.777255,4.4,79.9,84.6,674327160,4565458086,312
8202,2026-07-30T13:21:27.843648,3.2,80.1,84.6,674327971,4565458793,311
8203,2026-07-30T13:21:30.911580,2.5,79.7,84.6,674328566,4565459728,311
8204,2026-07-30T13:21:33.920766,3.0,79.8,84.6,674329214,4565460192,311
8205,2026-07-30T13:21:36.984273,1.3,79.7,84.6,674329541,4565460707,311
8206,2026-07-30T13:21:40.005891,2.2,79.9,84.6,674329871,4565461023,311
8207,2026-07-30T13:21:43.075666,2.3,80.1,84.6,674330096,4565461828,312
8208,2026-07-30T13:21:46.143343,2.1,80.0,84.6,674330863,4565462562,312
8209,2026-07-30T13:21:49.201597,7.9,79.9,84.6,674330863,4565471174,312
8210,2026-07-30T13:21:52.276078,22.0,80.1,84.6,674331585,4565472127,312
8211,2026-07-30T13:21:55.301041,7.7,80.1,84.6,674331905,4565472691,312
8212,2026-07-30T13:21:58.365122,18.1,80.4,84.6,674333053,4565474177,313
8213,2026-07-30T13:22:01.428856,1.5,80.3,84.6,674333464,4565474857,313
8214,2026-07-30T13:22:04.495486,2.3,80.2,84.6,674333882,4565475215,312
8215,2026-07-30T13:22:07.514903,1.2,80.1,84.6,674334193,4565475644,311
8216,2026-07-30T13:22:10.583206,8.0,81.1,84.6,674335549,4565477001,312
8217,2026-07-30T13:22:13.647921,7.2,81.1,84.6,674335774,4565477344,312
8218,2026-07-30T13:22:16.709274,15.5,81.5,84.6,674337292,4565478917,313
8219,2026-07-30T13:22:19.765238,2.2,81.4,84.6,674337292,4565479089,313
8220,2026-07-30T13:22:22.827644,1.8,81.3,84.6,674337893,4565479576,312
8221,2026-07-30T13:22:25.899380,1.9,81.3,84.6,674338111,4565480118,312
8222,2026-07-30T13:22:28.963401,2.3,80.8,84.6,674338934,4565482525,311
8223,2026-07-30T13:22:32.027391,1.4,81.1,84.6,674346233,4565488280,311
8224,2026-07-30T13:22:35.094560,1.8,81.2,84.6,674347051,4565492510,311
8225,2026-07-30T13:22:38.114083,2.0,81.1,84.6,674347435,4565493023,311
8226,2026-07-30T13:22:41.174546,2.7,80.8,84.6,674348036,4565493660,310
8227,2026-07-30T13:22:44.237521,2.9,80.8,84.6,674348091,4565493898,310
8228,2026-07-30T13:22:47.306740,5.7,80.8,84.6,674348948,4565494570,310
8229,2026-07-30T13:22:50.324351,4.8,80.5,84.6,674349327,4565503954,310
8230,2026-07-30T13:22:53.392391,2.2,80.5,84.6,674349974,4565504441,310
8231,2026-07-30T13:22:56.410279,5.3,80.5,84.6,674350301,4565504956,310
8232,2026-07-30T13:22:59.475575,12.1,80.8,84.6,674350752,4565505272,311
8233,2026-07-30T13:23:02.541176,7.9,80.2,84.6,674351163,4565505992,310
8234,2026-07-30T13:23:05.566124,16.9,80.4,84.6,674351619,4565506458,311
8235,2026-07-30T13:23:08.577408,20.5,80.5,84.6,674351844,4565506801,311
8236,2026-07-30T13:23:11.608566,19.5,80.4,84.6,674352733,4565507654,311
8237,2026-07-30T13:23:14.673036,18.9,80.4,84.6,674352808,4565508052,311
8238,2026-07-30T13:23:17.728694,9.5,80.5,84.6,674353944,4565508930,311
8239,2026-07-30T13:23:20.800856,14.7,80.6,84.6,674354103,4565509502,311
8240,2026-07-30T13:23:23.820977,4.4,80.5,84.6,674354704,4565509759,311
8241,2026-07-30T13:23:26.885675,20.1,80.7,84.6,674354929,4565510482,311
8242,2026-07-30T13:23:29.950002,1.0,80.5,84.6,674355743,4565511441,311
8243,2026-07-30T13:23:33.005545,1.9,80.1,84.6,674356791,4565512442,310
8244,2026-07-30T13:23:36.061653,1.7,80.3,84.6,674357299,4565513064,310
8245,2026-07-30T13:23:39.133085,2.3,80.5,84.6,674357728,4565513637,311
8246,2026-07-30T13:23:42.198952,5.5,80.4,84.6,674358125,4565513894,311
8247,2026-07-30T13:23:45.262434,22.8,80.5,84.6,674358736,4565515017,311
8248,2026-07-30T13:23:48.331511,18.3,80.8,84.6,674359071,4565518140,311
8249,2026-07-30T13:23:51.392077,6.0,80.3,84.6,674359480,4565524667,311
8250,2026-07-30T13:23:54.460418,9.8,80.3,84.6,674361273,4565528609,311
8251,2026-07-30T13:23:57.525238,16.0,80.5,84.6,674366584,4565537415,311
8252,2026-07-30T13:24:00.589229,3.5,81.0,84.6,674368027,4565539311,312
8253,2026-07-30T13:24:03.655640,2.4,80.9,84.6,674368628,4565540543,311
8254,2026-07-30T13:24:06.710862,2.9,80.8,84.6,674368928,4565541598,311
8255,2026-07-30T13:24:09.774519,8.0,80.5,84.6,674369250,4565542000,311
8256,2026-07-30T13:24:12.842622,18.1,81.0,84.6,674384889,4565602743,312
8257,2026-07-30T13:24:15.921227,5.3,80.9,84.6,674385437,4565603504,312
8258,2026-07-30T13:24:18.961378,4.5,80.8,84.6,674385748,4565603997,311
8259,2026-07-30T13:24:22.034303,5.4,80.8,84.6,674397280,4565617532,311
8260,2026-07-30T13:24:25.092543,5.2,80.9,84.6,674397498,4565617838,311
8261,2026-07-30T13:24:28.163841,5.4,80.5,84.6,674403097,4565631019,310
8262,2026-07-30T13:24:31.232432,6.8,80.7,84.6,674403973,4565631987,310
8263,2026-07-30T13:24:34.296888,34.8,81.6,84.6,674410535,4565708767,312
8264,2026-07-30T13:24:37.354726,16.8,82.0,84.6,674410862,4565709196,314
8265,2026-07-30T13:24:40.423674,1.2,82.1,84.6,674411238,4565709598,314
8266,2026-07-30T13:24:43.480181,2.7,81.5,84.6,674411518,4565710071,311
8267,2026-07-30T13:24:46.551937,7.6,81.1,84.6,674412312,4565710951,311
8268,2026-07-30T13:24:49.617113,17.6,81.6,84.6,674412312,4565719857,312
8269,2026-07-30T13:24:52.685427,19.8,81.6,84.6,674412988,4565720516,312
8270,2026-07-30T13:24:55.752068,13.8,81.5,84.6,674413311,4565721146,312
8271,2026-07-30T13:24:58.809880,0.9,81.6,84.6,674413912,4565721719,312
8272,2026-07-30T13:25:01.877319,4.7,81.8,84.6,674414410,4565722345,312
8273,2026-07-30T13:25:04.949962,3.5,81.6,84.6,674414870,4565722897,312
8274,2026-07-30T13:25:07.986434,12.2,81.7,84.6,674415211,4565723301,312
8275,2026-07-30T13:25:11.051302,8.0,81.7,84.6,674415661,4565723907,312
8276,2026-07-30T13:25:14.110309,5.5,81.6,84.6,674416179,4565724470,312
8277,2026-07-30T13:25:17.183065,3.1,81.5,84.6,674417391,4565725787,312
8278,2026-07-30T13:25:20.248292,2.5,81.6,84.6,674417466,4565725959,312
8279,2026-07-30T13:25:23.316115,4.8,81.7,84.6,674418067,4565726682,312
8280,2026-07-30T13:25:26.376756,2.7,81.6,84.6,674418067,4565726768,312
8281,2026-07-30T13:25:29.443435,2.9,81.6,84.6,674418833,4565727407,312
8282,2026-07-30T13:25:32.510158,2.2,81.6,84.6,674419149,4565727751,312
8283,2026-07-30T13:25:35.573263,1.8,81.3,84.6,674419841,4565728737,312
8284,2026-07-30T13:25:38.637948,3.1,81.4,84.6,674420066,4565729220,312
8285,2026-07-30T13:25:41.657642,4.5,81.4,84.6,674420745,4565729919,312
8286,2026-07-30T13:25:44.719112,5.4,81.4,84.6,674420799,4565731180,312
8287,2026-07-30T13:25:47.780967,7.2,81.3,84.6,674422023,4565732683,312
8288,2026-07-30T13:25:50.798160,11.4,81.7,84.6,674422023,4565741819,313
8289,2026-07-30T13:25:53.872424,1.3,81.4,84.6,674422740,4565742162,313
8290,2026-07-30T13:25:56.894260,2.7,81.2,84.6,674423142,4565742895,312
8291,2026-07-30T13:25:59.960259,11.3,81.7,84.6,674424358,4565744441,313
8292,2026-07-30T13:26:02.984941,13.1,81.9,84.6,674425257,4565745874,313
8293,2026-07-30T13:26:06.009527,16.3,83.2,84.6,674425511,4565746046,316
8294,2026-07-30T13:26:09.028986,12.7,84.3,84.6,674427710,4565748976,317
8295,2026-07-30T13:26:12.048110,1.7,83.1,84.6,674428455,4565749439,316
8296,2026-07-30T13:26:15.099133,70.0,89.0,86.0,674428455,4565749439,324
8297,2026-07-30T13:26:48.971555,100.0,93.8,86.0,674428455,4565749439,333
8298,2026-07-30T13:26:52.176308,100.0,96.2,84.6,1012208336,6850667537,339
8299,2026-07-30T13:26:55.231876,91.9,95.1,84.6,1012329755,6850864984,328
8300,2026-07-30T13:26:58.271301,70.2,94.9,84.7,1012445057,6851957484,326
8301,2026-07-30T13:27:01.295616,62.9,96.2,84.7,1012557266,6852111609,329
8302,2026-07-30T13:27:04.312274,22.0,96.4,84.7,1012582650,6852131966,327
8303,2026-07-30T13:27:07.326072,13.0,95.6,84.7,1012587117,6852138108,327
8304,2026-07-30T13:27:10.340695,7.1,95.4,84.7,1012609848,6852159886,327
8305,2026-07-30T13:27:13.347680,6.4,95.1,84.7,1012610435,6852160501,327
8306,2026-07-30T13:27:16.370055,6.1,94.6,84.7,1012611323,6852161860,325
8307,2026-07-30T13:27:19.385843,5.6,94.8,84.7,1012611661,6852162204,325
8308,2026-07-30T13:27:22.391765,7.1,95.4,84.6,1012612440,6852163013,325
8309,2026-07-30T13:27:25.402885,4.6,93.1,84.6,1012613318,6852164635,322
8310,2026-07-30T13:27:28.416534,2.7,92.8,84.6,1012635797,6852167520,321
8311,2026-07-30T13:27:31.434710,8.1,92.8,84.6,1012636917,6852168368,321
8312,2026-07-30T13:27:34.449564,6.8,92.8,84.6,1012637917,6852169730,321
8313,2026-07-30T13:27:37.466328,6.6,92.9,84.6,1012638586,6852170245,321
8314,2026-07-30T13:27:40.483456,5.2,92.9,84.6,1012647631,6852178095,322
8315,2026-07-30T13:27:43.494063,13.1,92.0,84.6,1012648325,6852179055,320
8316,2026-07-30T13:27:46.510716,3.5,90.4,84.6,1012649865,6852180167,320
8317,2026-07-30T13:27:49.524480,6.9,90.5,84.6,1012652038,6852192603,320
8318,2026-07-30T13:27:52.543431,6.6,91.6,84.6,1012693136,6852403758,321
8319,2026-07-30T13:27:55.551096,5.6,91.9,84.6,1012751349,6852715049,321
8320,2026-07-30T13:27:58.565014,32.2,93.2,84.6,1012902751,6852748049,324
8321,2026-07-30T13:28:01.574784,7.0,92.9,84.6,1012912817,6852753109,322
8322,2026-07-30T13:28:04.591528,5.1,92.8,84.6,1012913254,6852754101,322
8323,2026-07-30T13:28:07.604766,3.8,92.8,84.6,1012913479,6852754444,321
8324,2026-07-30T13:28:10.612783,5.3,92.8,84.6,1012913963,6852758275,320
8325,2026-07-30T13:28:13.625301,4.7,92.8,84.6,1012914643,6852760687,320
8326,2026-07-30T13:28:16.639015,4.9,92.8,84.6,1012916346,6852762667,320
8327,2026-07-30T13:28:19.651794,4.9,92.7,84.6,1012916744,6852763075,320
8328,2026-07-30T13:28:22.665414,5.4,92.0,84.6,1012918023,6852764496,319
8329,2026-07-30T13:28:25.681451,10.3,91.8,84.6,1012918372,6852764670,319
8330,2026-07-30T13:28:28.687875,5.1,91.6,84.6,1012919547,6852766071,318
8331,2026-07-30T13:28:31.713049,3.6,91.7,84.6,1012920377,6852767336,318
8332,2026-07-30T13:28:34.727306,5.0,91.5,84.6,1012920881,6852768016,318
8333,2026-07-30T13:28:37.746391,5.2,91.5,84.6,1012921693,6852769449,318
8334,2026-07-30T13:28:40.765118,4.2,91.6,84.6,1012922288,6852772561,318
8335,2026-07-30T13:28:43.785442,4.9,91.6,84.6,1012922568,6852773038,318
8336,2026-07-30T13:28:46.799461,2.6,91.6,84.6,1012923524,6852774961,318
8337,2026-07-30T13:28:49.811477,3.8,91.3,84.6,1012923524,6852783959,317
8338,2026-07-30T13:28:52.826197,3.2,91.4,84.6,1012924325,6852785446,317
8339,2026-07-30T13:28:55.842899,5.1,91.5,84.6,1012924325,6852785532,317
8340,2026-07-30T13:28:58.856179,3.9,91.4,84.6,1012926435,6852787103,317
8341,2026-07-30T13:29:01.865145,5.3,91.6,84.6,1012936314,6852791785,317
8342,2026-07-30T13:29:04.875796,3.4,91.6,84.6,1012937150,6852792187,317
8343,2026-07-30T13:29:07.895450,3.6,91.7,84.6,1012956877,6852818880,317
8344,2026-07-30T13:29:10.907164,11.1,93.1,84.7,1012960241,6852882399,317
8345,2026-07-30T13:29:13.926660,15.7,93.5,84.7,1012960988,6852883234,319
8346,2026-07-30T13:29:16.936400,5.5,92.7,84.7,1012965210,6852895449,320
8347,2026-07-30T13:29:19.959877,3.4,92.1,84.7,1012967806,6852896948,319
8348,2026-07-30T13:29:22.970726,3.1,91.9,84.7,1012968665,6852897435,319
8349,2026-07-30T13:29:25.979804,3.5,91.9,84.7,1012969118,6852898435,319
8350,2026-07-30T13:29:28.992505,3.5,92.0,84.7,1012970109,6852899332,319
8351,2026-07-30T13:29:32.012597,3.3,92.0,84.7,1012970808,6852900817,319
8352,2026-07-30T13:29:35.022293,2.6,92.1,84.7,1012971240,6852901133,319
8353,2026-07-30T13:29:38.034286,5.1,92.0,84.7,1012971651,6852901648,319
8354,2026-07-30T13:29:41.055190,3.4,92.0,84.7,1012972287,6852902880,320
8355,2026-07-30T13:29:44.062052,3.7,92.2,84.7,1012973006,6852903860,320
8356,2026-07-30T13:29:47.097591,1.3,92.0,84.7,1012973875,6852905558,319
8357,2026-07-30T13:29:50.104022,5.0,92.3,84.7,1012979743,6852915884,319
8358,2026-07-30T13:29:53.124580,1.8,92.4,84.7,1012980631,6852917722,319
8359,2026-07-30T13:29:56.137029,4.2,92.4,84.7,1012980793,6852919746,319
8360,2026-07-30T13:29:59.150424,8.1,92.4,84.7,1012983091,6852922888,320
8361,2026-07-30T13:30:02.164166,3.4,92.5,84.7,1012992976,6852926841,320
8362,2026-07-30T13:30:05.179163,1.1,92.4,84.7,1012993745,6852927835,320
8363,2026-07-30T13:30:08.193536,1.3,92.4,84.7,1012994228,6852928328,320
8364,2026-07-30T13:30:11.207225,2.3,92.5,84.7,1012994734,6852928796,320
8365,2026-07-30T13:30:14.229538,1.6,92.6,84.7,1012995332,6852930099,320
8366,2026-07-30T13:30:17.248132,5.6,92.6,84.7,1012996402,6852932196,320
8367,2026-07-30T13:30:20.264501,7.2,92.5,84.7,1012996743,6852933272,319
8368,2026-07-30T13:30:23.275610,11.5,92.5,84.7,1012997446,6852933979,319
8369,2026-07-30T13:30:26.284241,13.1,92.5,84.7,1013009257,6852936228,319
8370,2026-07-30T13:30:29.298890,11.1,92.3,84.7,1013019397,6852939079,317
8371,2026-07-30T13:30:32.320177,13.7,92.3,84.7,1013019828,6852939819,317
8372,2026-07-30T13:30:35.328824,12.3,92.4,84.7,1013020204,6852940135,317
8373,2026-07-30T13:30:38.357620,13.7,92.4,84.7,1013020931,6852941634,317
8374,2026-07-30T13:30:41.371141,11.9,92.4,84.7,1013021625,6852942426,317
8375,2026-07-30T13:30:44.391596,13.2,92.3,84.7,1013026651,6852944612,317
8376,2026-07-30T13:30:47.412515,12.3,92.3,84.7,1013027476,6852945195,317
8377,2026-07-30T13:30:50.431254,14.0,92.4,84.7,1013027562,6852954273,317
8378,2026-07-30T13:30:53.459976,21.2,93.2,84.7,1013028201,6852955438,318
8379,2026-07-30T13:30:56.468230,23.7,92.8,84.7,1013028331,6852955826,318
8380,2026-07-30T13:30:59.487201,34.3,94.1,84.7,1013032484,6852958522,320
8381,2026-07-30T13:31:02.497808,5.3,93.1,84.7,1013045343,6852972825,320
8382,2026-07-30T13:31:05.515893,4.8,93.0,84.7,1013045743,6852973227,320
8383,2026-07-30T13:31:08.524847,3.1,92.8,84.7,1013046479,6852974514,320
8384,2026-07-30T13:31:11.541926,2.9,92.8,84.7,1013046929,6852975267,319
8385,2026-07-30T13:31:14.551818,2.7,92.9,84.7,1013047636,6852976167,319
8386,2026-07-30T13:31:17.573433,3.5,92.8,84.7,1013048627,6852977890,318
8387,2026-07-30T13:31:20.587097,3.5,92.8,84.7,1013048729,6852978148,318
8388,2026-07-30T13:31:23.596516,2.2,93.0,84.7,1013049451,6852978807,319
8389,2026-07-30T13:31:26.617659,1.7,93.0,84.7,1013049740,6852980344,319
8390,2026-07-30T13:31:29.632646,4.4,92.0,84.7,1013051111,6852981865,317
8391,2026-07-30T13:31:32.652348,2.3,91.9,84.7,1013051856,6852982896,317
8392,2026-07-30T13:31:35.673689,11.5,92.2,84.7,1013052502,6852983576,318
8393,2026-07-30T13:31:38.711740,12.2,92.3,84.7,1013053347,6852984375,318
8394,2026-07-30T13:31:41.725408,9.9,92.4,84.7,1013054190,6852985627,319
8395,2026-07-30T13:31:44.736202,13.1,92.6,84.7,1013054506,6852986079,319
8396,2026-07-30T13:31:47.753841,8.5,92.5,84.7,1013055340,6852986748,319
8397,2026-07-30T13:31:50.777461,43.9,90.8,84.7,1013063718,6852996900,321
8398,2026-07-30T13:31:53.792542,48.2,86.5,84.7,1013065801,6853003813,328
8399,2026-07-30T13:31:56.831630,93.7,88.7,84.7,1013066266,6853004875,333
8400,2026-07-30T13:31:59.849314,46.6,91.5,84.7,1013073722,6853030776,338
8401,2026-07-30T13:32:02.864435,54.0,96.9,84.6,1013105783,6854140176,341
8402,2026-07-30T13:32:05.896599,62.2,95.8,84.6,1013156022,6856775422,349
8403,2026-07-30T13:32:08.908835,40.3,92.6,84.7,1013176424,6857897224,349
8404,2026-07-30T13:32:11.921987,48.5,87.8,84.7,1013220630,6861855827,336
8405,2026-07-30T13:32:14.938002,65.1,88.3,84.7,1013229305,6861868920,331
8406,2026-07-30T13:32:17.955528,47.5,88.1,84.7,1013282128,6863058975,333
8407,2026-07-30T13:32:20.964240,31.1,88.5,84.7,1013309368,6863083192,331
8408,2026-07-30T13:32:23.980099,34.6,89.2,84.7,1013377945,6866894452,332
8409,2026-07-30T13:32:26.993188,26.9,90.6,84.7,1013423689,6869386345,333
8410,2026-07-30T13:32:30.006968,46.1,89.9,84.7,1013485483,6871287564,332
8411,2026-07-30T13:32:33.023050,30.9,89.5,84.7,1013559324,6872219036,331
8412,2026-07-30T13:32:36.039493,37.8,89.7,84.7,1013636775,6880622671,330
8413,2026-07-30T13:32:39.049419,39.3,89.6,84.7,1013675829,6882526426,331
8414,2026-07-30T13:32:42.070046,43.0,90.0,84.7,1013729531,6886440754,331
8415,2026-07-30T13:32:45.081779,40.1,90.7,84.7,1013785395,6889791994,333
8416,2026-07-30T13:32:48.100273,33.8,90.5,84.7,1013876903,6895050678,332
8417,2026-07-30T13:32:51.114358,44.3,91.0,84.7,1013946645,6900230360,334
8418,2026-07-30T13:32:54.133297,48.8,90.5,84.7,1013983449,6901939375,334
8419,2026-07-30T13:32:57.147316,34.5,88.6,84.7,1014014299,6903684939,334
8420,2026-07-30T13:33:00.154379,9.9,88.1,84.7,1014030663,6903693893,336
8421,2026-07-30T13:33:03.169098,7.1,88.0,84.7,1014038017,6903702422,334
8422,2026-07-30T13:33:06.180575,4.6,88.5,84.7,1014038741,6903702856,335
8423,2026-07-30T13:33:09.198234,5.3,88.5,84.7,1014039199,6903704181,335
8424,2026-07-30T13:33:12.213826,4.3,88.6,84.7,1014039775,6903704447,334
8425,2026-07-30T13:33:15.236027,5.0,88.1,84.7,1014040091,6903705107,334
8426,2026-07-30T13:33:18.250109,4.2,88.2,84.7,1014041008,6903706310,334
8427,2026-07-30T13:33:21.264451,4.9,88.2,84.7,1014041110,6903706948,334
8428,2026-07-30T13:33:24.279713,10.6,88.2,84.7,1014043392,6903709799,333
8429,2026-07-30T13:33:27.292890,1.8,89.0,84.7,1014043538,6903710479,333
8430,2026-07-30T13:33:30.304948,6.3,89.1,84.7,1014044539,6903712569,333
8431,2026-07-30T13:33:33.316684,5.6,89.1,84.7,1014045044,6903713830,333
8432,2026-07-30T13:33:36.330392,4.2,88.7,84.7,1014045678,6903714002,333
8433,2026-07-30T13:33:39.345410,8.0,87.5,84.7,1014046532,6903715171,333
8434,2026-07-30T13:33:42.356559,5.6,87.8,84.7,1014047704,6903716461,333
8435,2026-07-30T13:33:45.383979,5.1,87.9,84.7,1014048945,6903717698,332
8436,2026-07-30T13:33:48.392951,5.0,87.9,84.7,1014049806,6903719912,332
